32	43001.46
37	158591.12
57	47847.19
35	10488.44
30	5978.2
42	121409.06
50	146145.93
38	14374.86
33	94670.77
37	179670.31
41	199304.74
34	151954.39
45	142513.5
45	158264.62
33	169381.9
31	169915.02
41	88852.47
34	40645.81
26	60427.3
47	157959.02
46	133007.34
33	176576.62
43	34888.04
54	28737.71
31	98178.57
30	125010.24
42	167984.61
33	4861.72
45	108872.45
37	198252.88
30	26960.31
39	85746.52
50	77206.25
29	61048.53
72	111981.19
40	62232.6
37	156105.03
20	150135.38
67	93146.11
42	33462.94
29	144375.0
43	55803.96
46	89048.46
28	162812.16
38	136259.65
39	124052.97
37	74158.8
67	45071.09
34	62030.06
40	131953.23
26	79414.0
26	199638.56
24	157577.29
54	134420.75
36	99805.99
34	97932.68
79	170968.99
37	57558.95
28	176713.47
41	34283.23
34	198637.34
34	156917.12
30	50457.2
38	140075.55
42	65323.11
48	64323.24
32	14956.44
26	111879.21
31	18606.23
36	123137.01
34	148528.24
36	13898.31
39	81259.25
35	161051.75
41	191599.67
34	48559.19
34	186339.74
30	33159.37
28	93883.53
37	110899.3
62	11199.04
53	189992.97
35	164255.69
46	152167.79
39	33949.67
29	68143.93
35	47251.79
42	25885.72
22	192633.85
40	34577.36
29	161229.84
32	100816.29
26	181694.44
34	79078.91
42	137316.32
41	194926.86
27	51285.49
34	150401.53
38	112491.96
25	73656.38
31	106636.89
44	155853.52
58	162599.51
33	103737.82
31	160990.27
36	15462.84
35	10334.05
33	190686.16
33	94440.45
31	28257.63
43	170034.95
35	31824.29
50	127166.49
31	44937.01
80	188603.07
30	145111.37
38	171463.83
59	182822.5
36	87213.33
37	57175.32
49	120540.83
42	28714.34
22	85426.28
24	46170.75
57	64448.36
30	16278.97
40	182855.42
31	50404.72
30	107640.25
35	134132.65
35	103480.69
46	108761.05
35	179012.3
26	95145.14
50	72143.44
40	19162.89
44	144680.18
30	177772.03
37	5597.94
29	116828.51
32	174652.51
33	2010.98
39	14109.85
39	43527.4
40	86099.23
31	161574.19
47	38970.14
22	127587.22
25	30380.12
43	90908.95
34	138275.01
59	32171.79
32	126143.23
39	129892.93
32	102416.84
39	18719.67
32	61936.22
25	78358.94
45	147224.27
30	160979.66
57	132298.49
34	174248.52
41	123547.28
58	32790.02
28	181543.67
45	2319.96
50	189543.19
29	10940.4
68	199493.38
33	188193.25
42	172572.64
35	189339.6
34	53512.16
29	34004.44
42	10598.29
75	113428.77
31	183487.98
31	187658.09
35	172459.39
39	21016.0
45	122381.02
35	128123.66
30	19570.63
39	188150.6
50	111020.24
36	123775.15
30	146700.22
28	145251.35
44	82463.69
66	15928.49
46	45886.33
62	186489.95
45	162922.65
21	9262.77
29	84932.4
38	71557.12
46	77405.95
38	417.41
24	71405.17
37	153400.24
33	371.05
32	67789.99
39	145894.9
66	183840.51
52	108887.44
38	154071.27
52	179291.85
36	56937.43
23	112239.03
36	45909.87
49	173779.25
37	125696.26
37	159585.61
41	106761.47
23	129590.18
38	80006.65
31	140451.52
41	187929.43
35	167155.36
26	191420.71
61	11384.45
39	94898.1
46	106781.59
28	159508.52
60	93524.19
38	87168.46
40	8128.32
35	125518.32
39	48963.59
26	98368.24
39	148584.61
45	27474.81
40	76192.21
40	134600.94
57	72467.99
41	199645.45
33	42749.85
37	136050.44
33	73564.44
51	85578.63
30	129826.89
35	119666.0
38	68052.08
42	164104.74
35	80190.36
31	84126.75
34	70179.0
46	118024.1
47	145704.19
26	183049.41
37	120906.83
40	100433.83
38	138777.0
47	124694.99
38	40084.32
40	119232.33
31	43921.36
44	62222.81
39	56577.0
36	164253.35
33	7666.73
38	68487.51
43	199273.98
37	186062.36
29	195711.16
39	36692.17
25	106920.57
32	48725.68
26	167036.94
33	68777.26
32	18924.92
38	71905.77
35	64833.28
35	184843.77
27	176730.02
37	20629.4
26	28415.36
28	77231.27
33	102750.7
46	34580.8
31	183598.77
40	147358.27
38	108469.2
29	20612.82
34	181196.76
23	160249.1
37	110783.28
37	144995.33
61	150227.85
35	53718.28
37	75248.3
39	14353.43
30	130486.57
55	100127.71
29	196356.17
41	9983.88
38	118974.77
47	194998.34
38	134901.34
36	72924.56
32	101057.95
40	142838.64
26	127059.04
58	116503.92
32	54405.79
54	88721.84
60	74135.48
44	111346.22
41	194902.16
31	31474.27
30	21198.39
40	186976.6
22	117202.19
37	143739.29
31	161811.23
38	98090.91
34	71095.41
34	13107.24
51	67110.59
38	88225.02
56	62256.87
37	135925.72
48	177815.87
58	126471.13
35	188574.12
56	119175.45
37	139093.73
32	115916.55
48	96463.25
31	112349.51
43	165303.79
26	166031.08
48	38411.79
30	77783.35
57	29871.79
26	59747.63
32	79919.13
35	76773.53
40	54018.93
59	70649.64
35	59093.39
34	127569.8
62	18260.98
28	73275.96
37	136129.49
26	153237.59
42	106841.12
51	109078.35
49	87822.14
44	126644.98
38	47414.15
30	41879.99
49	75808.1
24	47911.03
36	28737.78
47	2079.2
25	121562.33
34	55003.79
33	193131.42
51	191932.27
40	159418.1
41	191468.78
53	38913.68
70	705.18
29	138490.03
61	82970.69
36	76744.72
46	71244.59
38	12182.15
36	141210.5
54	191763.07
63	37938.74
31	74890.58
31	166698.18
44	62678.53
45	67740.08
35	161519.77
49	159835.78
40	30876.84
27	14858.1
32	75685.97
30	144183.1
41	65170.66
39	82526.92
36	169161.46
33	109291.39
57	6057.81
30	77077.14
51	54954.51
51	179614.8
53	35588.07
44	117356.14
36	160696.72
47	147278.43
38	56594.36
38	1299.75
34	25095.03
32	146326.45
26	38296.21
41	164061.6
43	107811.28
39	30838.51
57	9221.78
34	33738.27
43	110916.15
26	169654.57
72	69829.4
30	54926.51
37	94728.49
29	80393.27
53	111307.98
28	19834.32
35	78397.24
51	86410.28
30	172749.65
27	1002.39
64	13601.79
38	77866.91
26	175296.76
31	121751.04
39	89593.26
62	193437.89
42	86945.0
37	183318.79
35	71154.1
40	151887.16
53	75888.65
36	89566.74
48	26475.79
35	126355.8
29	93839.3
49	7698.6
47	145593.85
28	45042.56
61	61108.56
54	57553.98
33	62674.42
44	12120.79
31	50129.87
51	55022.43
33	117834.91
48	168840.23
43	24234.11
36	190627.01
48	156618.38
29	42334.38
27	110784.42
39	173683.0
39	27046.46
34	20598.59
30	104991.28
38	8996.97
36	64420.5
38	145700.22
49	196335.48
52	14781.12
42	108139.23
48	19287.06
31	9567.39
25	132210.49
25	21600.11
54	199661.5
64	124341.49
30	15766.1
41	33642.21
57	117704.65
31	58803.28
46	137537.22
41	131300.68
33	84174.81
31	160941.78
29	143954.99
46	56297.85
42	8404.73
48	30020.09
42	58137.42
26	47472.68
32	19131.71
35	187288.5
39	17603.81
38	67020.03
45	147802.94
70	41610.62
38	44255.65
55	78416.14
58	137254.55
41	151303.48
40	86333.63
24	89801.9
42	29358.57
31	181600.72
45	124118.71
51	38867.46
36	31106.67
27	67611.36
43	77837.63
36	6078.46
34	177896.92
45	123882.73
57	15304.08
62	76569.64
57	120657.32
36	16436.56
33	107667.91
32	95611.47
30	19799.26
49	123214.74
36	71709.12
36	149066.14
40	20451.99
35	32825.5
42	6232.31
35	10357.03
34	147794.63
48	116973.48
35	129964.94
38	92816.86
41	172114.67
25	16649.31
34	144517.19
37	182038.6
42	24210.56
45	172175.9
43	47578.45
56	150694.42
42	177683.02
23	66088.83
38	169291.7
36	117140.41
42	79510.37
37	77108.66
25	9679.28
40	81753.92
57	131372.38
24	25310.82
25	187925.75
31	98820.39
43	64166.7
60	176924.21
47	90055.08
67	72814.31
36	168290.06
46	161767.38
28	44420.18
24	37147.61
24	125381.02
29	149853.89
49	161435.02
60	102925.76
40	70899.27
18	145936.28
46	54227.06
38	59280.79
46	126952.5
41	130567.02
47	73294.48
35	3937.37
37	2383.59
39	14279.44
31	141300.53
36	78140.75
28	117431.1
37	72008.61
58	60887.58
43	194764.83
35	88705.14
36	35817.97
21	31520.4
43	157908.19
27	142200.15
82	182055.36
60	157552.08
41	120284.67
63	24506.95
36	47271.61
31	41176.6
32	9468.64
36	123880.19
49	158887.09
33	117036.38
58	120415.61
28	16064.25
28	52615.62
35	121210.09
27	192247.35
28	68759.57
41	75937.47
35	84569.13
58	190696.35
36	67468.67
26	104435.94
42	47166.55
35	119899.52
48	173498.45
36	93249.26
49	142917.54
48	111755.8
34	108543.21
29	180345.44
36	99444.02
46	109563.28
32	92568.07
35	37976.36
42	103315.74
52	173952.5
44	34673.98
31	46163.44
29	140676.98
39	151738.54
46	14679.81
33	175544.02
69	181964.6
53	136886.86
37	122218.23
35	180439.75
65	190419.81
33	58685.59
28	89017.38
26	50051.42
25	146041.45
29	191166.09
42	103516.08
27	164825.04
43	172557.77
36	84320.94
36	122662.98
34	72085.1
69	110932.24
36	143635.36
33	3710.34
47	179843.33
56	10643.38
31	131167.98
39	10553.31
34	130928.22
41	157003.99
29	138527.56
37	167032.49
30	41642.29
34	9677.0
37	147012.22
56	80553.87
48	30730.95
36	140134.43
50	91936.1
31	178252.63
35	198674.08
41	28266.9
44	92381.01
49	135180.11
21	27330.59
42	125305.34
51	149648.45
25	59887.15
46	45041.32
48	113316.77
41	39087.42
43	7330.59
57	95463.29
32	167848.02
49	93953.84
39	174227.66
32	135399.21
64	195635.3
43	97508.04
32	188083.77
41	116704.25
53	97614.87
38	186884.04
25	131501.72
38	24302.95
48	110510.28
44	108488.33
36	197015.2
40	27689.77
45	9217.55
35	15068.18
28	7797.01
38	4400.32
39	182025.95
32	122763.95
42	38152.01
33	63163.99
45	73418.29
60	17978.68
43	115136.51
36	149575.59
45	60917.24
65	142548.33
25	157878.67
38	12796.43
42	18657.77
74	134589.58
43	10350.74
37	66013.27
32	5907.11
42	74077.91
51	77294.56
35	54359.02
32	156124.93
35	94820.85
40	155155.25
40	128702.1
25	22745.5
40	71865.31
36	84294.82
48	149139.13
28	185489.11
58	176407.15
45	92027.69
33	43932.54
46	115789.25
31	125777.28
25	18461.9
36	79633.38
53	121542.29
32	94739.2
27	93302.29
35	193793.78
47	74835.65
39	56999.9
45	57236.44
35	81483.64
45	26752.56
44	9200.54
61	22447.85
51	189122.89
19	16161.82
34	68600.36
36	447.73
35	15650.73
38	149599.62
61	90304.01
24	115676.38
39	38812.67
41	34338.21
42	823.36
36	135482.26
37	10656.89
38	116467.35
52	96823.32
44	171096.2
37	79881.39
37	157862.82
35	127951.81
31	191074.11
46	157333.69
29	133457.52
36	130789.6
25	128373.88
39	194273.2
38	5684.17
67	131043.2
48	21228.34
48	43250.3
33	4389.4
66	189271.9
39	102284.2
42	156774.94
44	69865.49
43	85523.24
67	51219.8
27	7222.92
37	23971.33
31	132173.31
35	113639.64
32	39768.59
63	108732.96
43	117349.19
42	78004.5
34	152417.79
34	26057.08
37	79972.09
70	107125.79
48	47679.14
25	134509.47
43	153265.31
38	179883.04
34	138882.98
36	9855.81
43	67046.83
38	56388.63
48	77764.37
46	130590.35
27	151912.49
44	151083.8
32	777.37
35	69454.24
25	11723.57
31	91565.25
36	79616.37
34	102299.81
31	104533.51
49	140765.57
37	66214.13
35	139816.1
42	140139.28
28	102297.15
43	145765.83
29	83912.24
44	78439.73
62	6776.92
28	9903.42
38	91561.91
42	4027.02
43	116111.51
39	184023.54
42	67124.48
26	50070.59
52	53793.1
33	45261.47
42	36721.4
45	130009.85
71	175380.77
40	127847.25
35	138231.7
29	48673.18
24	70668.77
43	199505.53
37	169583.18
40	49063.42
41	63337.19
45	60083.11
31	48606.71
49	165580.93
32	194010.12
48	69263.1
32	88698.83
25	63030.97
32	59668.81
33	184230.23
35	64050.19
34	81853.98
53	154642.91
39	145679.6
22	30781.77
40	81622.52
29	196474.35
46	176276.1
30	35113.08
30	64299.82
24	180969.55
30	138176.78
72	86733.61
67	7418.92
30	166376.54
39	140881.2
35	4460.2
38	110472.12
34	86460.28
42	16500.66
48	114020.06
25	131660.31
40	52449.62
30	161465.31
49	20018.79
38	176318.27
50	50488.91
22	30379.6
74	161326.73
33	45348.08
47	180251.68
33	34925.56
38	126555.74
48	187921.3
38	136390.88
38	78566.64
34	166038.27
20	140385.33
36	38629.3
52	24998.75
26	128815.33
57	19376.56
40	31904.31
47	173179.79
52	22485.64
23	196668.51
37	136506.86
31	36278.89
32	163254.39
39	99654.13
29	20207.02
41	4195.84
32	112340.2
38	2035.94
35	132295.95
36	177383.68
32	90284.47
24	61349.37
42	196466.83
36	70758.37
31	13892.57
22	9684.52
51	40546.15
34	136603.42
36	133172.48
41	152821.12
40	147715.83
34	43169.15
29	76755.99
39	73406.04
36	176728.28
26	98309.27
38	6203.66
39	176791.27
29	50679.48
38	150580.88
32	80120.19
28	151645.96
46	55072.32
38	115068.99
34	149471.13
38	46522.68
31	189995.86
52	46369.57
59	30722.52
42	70810.6
21	106663.46
62	175836.03
48	85646.41
42	101485.72
47	191734.67
61	101839.77
29	4888.91
31	193132.98
24	193518.76
56	93982.02
33	197000.92
35	106837.06
58	115161.28
33	196260.3
45	96404.38
32	97658.66
35	49108.23
34	195651.66
37	111698.0
37	171707.93
34	66721.98
27	57876.05
31	177994.81
22	105125.65
42	17439.66
42	172668.39
57	753.37
37	98686.4
40	107047.92
41	152153.74
43	34338.04
43	173878.87
28	159254.29
30	54776.64
29	134594.99
34	41724.72
38	110527.71
27	8996.79
29	190200.53
45	115333.43
45	143619.52
39	58467.08
34	12128.69
49	49872.33
54	139735.54
58	60891.8
37	100862.54
35	76640.29
41	126013.58
30	87347.82
32	77370.37
36	62722.44
49	196257.68
28	81723.8
35	31299.71
27	63495.86
38	166520.96
26	150242.44
40	27345.18
43	87000.39
36	44912.7
40	179978.68
39	145759.7
34	14121.61
21	66232.23
49	190296.76
31	172782.69
34	99128.13
24	178341.33
43	146992.24
36	151314.98
47	92915.84
37	58974.0
35	174627.06
50	79579.94
30	50771.16
40	153537.55
29	132975.39
27	85208.93
61	170214.82
28	100615.14
24	186105.99
43	55119.53
28	28760.99
34	171021.44
38	176678.72
41	28667.56
30	197238.03
46	139994.68
22	151169.83
35	118113.64
40	34453.17
76	64872.33
32	10956.82
30	36885.85
47	168053.4
32	155227.0
51	38409.79
32	75279.39
42	158302.59
22	11525.72
33	94993.04
54	173912.29
33	41139.05
29	58019.95
23	164128.41
44	46998.13
33	177279.41
37	75832.53
46	61094.53
47	30117.44
47	179227.12
53	52110.45
42	75248.75
28	184317.74
38	158553.1
31	95686.42
36	71682.54
30	1790.48
46	139431.0
39	118358.54
66	130827.88
63	119404.63
33	162703.0
42	172665.21
24	170142.09
28	73977.23
36	60906.12
21	194867.27
30	193716.56
25	14633.35
38	31730.32
44	20063.63
66	99792.82
24	37654.31
28	192449.02
26	181208.47
32	155165.61
40	121504.18
68	61569.07
55	123269.71
46	31272.14
46	62825.03
42	184056.45
38	48924.73
33	191111.02
36	54184.06
27	64381.33
38	78770.86
40	116766.79
42	32916.29
31	50972.6
55	122066.5
36	65996.9
38	79577.38
44	130529.13
38	172629.67
30	15216.53
42	17512.53
39	131852.01
33	181945.52
32	91482.5
32	77119.45
37	95611.74
42	80428.42
67	163714.92
39	27375.15
25	73873.65
46	139266.48
35	131772.51
45	173454.07
59	67552.71
63	34765.33
37	120219.14
39	90212.38
39	164975.82
40	1285.81
31	83679.46
37	34548.74
41	74275.08
30	7278.57
30	162053.92
33	199336.63
55	62347.71
34	91711.66
30	79240.9
42	76679.6
37	162511.55
34	21360.88
31	54487.43
32	53931.05
31	103165.15
52	146359.81
46	28370.95
49	10023.15
33	192928.82
30	50485.7
27	131662.47
37	152235.3
38	68093.23
38	80061.31
54	149583.67
27	7631.27
31	33082.81
37	121883.87
43	100722.72
41	47093.11
47	177624.01
40	106149.48
44	16874.92
50	54560.79
26	153605.75
46	44390.38
38	63218.85
20	41626.78
62	24765.53
40	28280.8
46	89043.19
37	17294.12
38	126702.41
38	13123.41
28	167973.63
43	125870.79
38	91972.49
30	155593.74
52	67788.49
46	62615.35
43	107415.02
41	166526.26
71	120107.1
42	188227.8
40	91560.63
26	166495.2
30	165614.4
37	86372.24
32	2755.53
43	83594.51
41	103706.41
54	5924.38
48	58203.67
29	49361.84
52	73585.18
39	95135.27
49	38794.57
43	198926.36
43	56099.86
37	117023.08
22	62083.0
32	141822.8
41	185387.14
30	57461.13
39	120380.12
43	133020.9
37	13589.93
44	77830.36
31	136610.02
50	17160.94
26	176843.53
43	114996.33
38	196990.79
46	133146.03
44	185667.72
27	24020.49
41	185750.02
44	178045.97
35	199857.47
32	43595.9
26	122810.53
41	3440.47
42	35989.41
23	17163.75
46	44506.09
35	17848.3
42	76209.56
66	141476.56
40	60032.46
55	100686.11
27	96429.29
38	15795.88
45	116547.31
32	191260.74
29	173870.39
46	117273.35
33	92277.47
46	44244.49
38	78133.48
29	103402.88
27	137835.82
43	20670.1
29	77469.38
27	57572.38
41	75884.65
44	146955.71
23	67040.12
69	178418.35
32	30807.02
40	143835.76
73	130883.9
30	194343.72
29	9796.69
30	47310.24
30	141148.21
28	111138.25
33	114182.07
24	127560.77
40	18082.06
44	136330.26
45	34121.81
32	56246.69
41	191417.42
30	23317.88
42	144675.3
42	175161.05
39	14928.8
59	161479.19
57	133501.94
26	23703.52
29	115985.38
48	43229.2
44	94862.93
62	142377.69
41	135635.25
44	148487.9
28	58976.85
31	76254.83
56	55857.48
65	77867.23
39	22878.16
44	114469.55
43	96754.8
43	125154.57
38	113597.64
24	121408.55
33	109219.43
56	50230.31
46	177719.88
26	131211.86
31	82152.83
38	216.27
35	1713.1
53	136910.18
34	20243.97
35	86043.27
28	126561.07
66	64350.8
25	10472.31
55	95941.55
23	125222.36
34	170950.58
41	236.45
37	31517.16
40	181610.6
32	156593.09
29	4272.0
35	163587.9
52	175843.68
49	166164.3
31	61796.64
48	21439.49
26	19225.85
36	132547.02
30	62688.55
26	21760.96
26	154460.68
37	8065.0
45	173365.9
32	69428.79
30	12757.14
38	180426.2
26	43093.67
36	68594.0
29	197996.65
46	122953.0
39	76821.24
51	141400.51
30	41921.75
39	175664.25
31	117916.63
43	194690.77
50	166677.35
30	160131.58
52	123622.0
57	113483.96
38	79618.79
35	24472.23
25	177025.79
28	103349.74
50	63606.22
31	14490.79
39	105080.53
47	83499.89
32	143598.7
48	36091.91
27	13007.89
43	6101.41
36	48314.0
37	197111.99
33	110299.78
37	30114.32
39	98894.64
42	49826.68
38	10074.05
39	20769.88
37	163427.18
54	140068.77
36	83206.19
64	111402.97
52	92873.5
29	94780.9
35	16607.15
41	161954.43
51	194733.28
41	163524.7
34	48260.19
35	86678.48
32	3064.65
23	112124.98
26	120801.65
28	52193.23
32	56636.28
37	69372.88
47	164038.07
33	118982.51
34	27472.07
28	36754.13
36	46416.36
38	152872.39
23	165227.23
37	75927.35
33	172930.28
69	36108.5
43	36202.74
42	131886.46
48	133992.36
30	96658.26
25	135112.09
48	163944.18
54	53843.71
52	122398.84
34	64804.04
38	19370.73
34	126192.54
40	135459.02
29	94815.04
37	188366.04
35	178512.52
42	97906.38
43	72861.94
42	195978.86
31	19448.93
40	32635.54
42	171733.22
38	46176.22
37	179634.69
53	191521.32
40	67998.45
42	44731.8
49	124532.9
23	160968.44
44	27341.63
35	53994.64
23	91633.53
23	189613.12
40	60706.33
21	154767.34
28	196853.11
41	195775.48
35	3086.89
34	70618.0
38	55034.02
43	168035.62
42	128449.33
33	199249.29
33	149474.69
37	126726.33
61	147554.26
36	149399.7
39	93536.38
39	58883.91
29	154271.41
36	122022.89
28	50299.14
38	187800.63
27	171344.09
32	40920.59
48	63940.68
42	29483.87
28	179056.23
49	129273.94
42	55558.51
36	23305.85
31	17128.64
31	74641.9
40	154486.01
64	3185.67
39	88463.63
35	65682.93
24	140586.08
49	117232.9
52	116137.01
29	105533.96
77	81514.06
21	164966.27
49	23631.55
40	105433.53
27	90591.15
18	127014.32
43	90905.26
38	8651.92
25	15467.98
38	79915.28
25	69361.95
44	86935.08
28	7597.83
32	116957.6
30	157884.83
46	77981.54
57	126369.55
54	191973.49
30	142940.39
35	48869.67
23	73131.73
33	120037.36
37	193995.37
31	179453.66
39	80963.92
32	15658.99
47	92708.1
53	26542.17
62	65010.74
34	106892.91
37	185210.63
41	4035.46
50	177805.44
45	68831.72
40	114732.62
41	22299.27
34	197283.2
31	179485.96
59	17699.48
56	118490.8
32	133292.94
47	58170.24
31	107137.3
54	145071.33
44	85495.24
31	101139.3
37	10511.13
32	137916.49
40	193383.13
40	189826.96
52	144113.42
42	143538.51
46	77677.14
46	183717.94
24	92180.62
37	28690.9
24	85891.02
41	42050.24
37	110142.34
26	179269.79
42	90558.24
33	162022.47
44	66926.83
40	108891.3
18	71811.9
42	92223.59
39	78065.9
32	59679.9
41	85000.32
52	159808.95
24	129001.3
20	113557.7
36	147758.51
37	28865.59
41	160607.06
35	100015.79
36	54478.52
31	141677.33
23	84077.6
34	106981.03
37	73551.44
34	115842.1
44	107013.59
30	24938.84
51	51113.14
31	33828.64
30	128875.86
50	194700.81
22	158974.45
42	198182.73
29	141404.07
35	4175.68
38	126876.47
40	41052.82
49	105760.01
30	27937.12
28	79355.87
30	102180.27
47	95719.73
44	57121.51
45	162478.11
43	194808.51
33	124045.65
35	17987.4
32	133653.38
57	25101.17
33	33330.89
39	2401.26
30	178361.04
42	162697.93
29	80607.33
37	23146.62
38	89893.6
36	3173.31
40	123218.81
33	74588.41
20	31288.77
44	58561.31
49	148804.36
32	51117.06
21	164537.17
30	61977.82
29	193362.99
39	47722.79
41	18510.41
23	65057.71
42	46374.64
25	42039.67
54	138192.98
40	22735.45
39	186910.74
30	75285.47
59	130260.11
34	15034.93
34	175709.4
42	101069.71
33	153012.13
29	86173.92
41	197548.63
23	37042.8
33	121085.72
52	194113.99
37	101273.23
39	118711.75
30	582.53
35	192381.21
38	136507.69
36	138871.12
34	60728.89
38	189175.71
40	102547.56
43	36706.56
34	44756.25
48	132870.15
28	16287.38
39	121945.42
36	131173.9
37	88669.89
27	160835.3
34	24761.36
28	138526.96
38	157442.75
38	105295.77
34	97782.92
41	68255.88
36	108790.95
33	143706.18
36	148993.47
35	95277.15
38	152956.33
36	94925.62
40	87308.18
37	83978.86
25	37543.93
43	104889.3
37	149705.25
74	16445.79
35	54689.16
41	194913.86
36	146371.72
38	156603.7
35	182566.76
37	60194.05
44	36579.53
51	5862.53
39	143030.09
59	62700.08
30	99017.34
24	187987.01
26	123454.62
33	10921.5
31	53817.23
38	81617.4
49	192298.84
41	143882.25
50	53130.41
65	190454.04
26	111906.0
33	113177.95
38	30529.88
31	18800.13
32	46127.7
29	75585.48
36	63085.94
32	74415.2
45	139889.15
23	7267.25
35	186826.22
31	162149.07
57	180150.49
37	83478.12
45	26163.74
25	44381.06
22	136365.0
31	99294.22
45	173464.43
37	127543.81
36	52526.65
22	32589.45
32	47161.25
46	45424.13
38	8018.49
31	195668.0
56	133167.11
39	123602.11
54	186238.85
34	158668.87
34	9249.36
35	116581.1
36	44688.08
48	148608.39
36	188670.9
30	107067.37
37	61759.33
35	192776.64
29	46735.19
33	169117.74
52	89081.41
38	105227.86
41	128246.81
36	94554.74
47	33823.5
29	97468.44
29	164137.36
61	191313.7
34	65257.57
28	178222.77
38	179445.28
44	65500.53
25	97877.92
45	113051.57
32	105969.05
70	122996.76
33	68087.15
36	21478.36
33	158437.73
33	76551.7
36	15887.68
50	33741.84
39	20652.69
35	112781.5
31	119996.95
39	6981.43
55	185211.28
35	78436.36
31	139048.0
36	136329.96
36	14721.8
30	3430.38
24	160450.21
35	1485.27
32	19720.08
39	41183.02
34	139410.08
60	163691.48
23	115147.33
33	74945.11
37	180363.56
31	196021.73
34	125979.36
49	111421.77
29	115818.51
38	179360.76
37	82351.06
45	192744.23
30	113408.47
33	124641.42
67	54871.02
33	98820.09
36	45570.84
69	182336.45
20	118825.56
29	103372.79
67	43486.73
48	40062.99
32	46175.7
42	120830.73
41	5967.09
29	122134.56
30	62972.13
31	174815.54
25	192841.13
48	33310.72
40	72876.43
28	50911.41
56	142400.27
31	48778.46
35	156361.58
36	133807.77
36	179128.69
44	91810.71
24	173195.33
31	182270.88
36	177130.33
54	49954.79
40	141896.74
23	120661.71
26	149814.68
56	41782.7
74	46172.47
30	2704.09
39	6726.53
33	170764.08
30	45742.42
38	162304.59
37	80883.82
31	118508.09
44	69697.74
45	183575.01
39	161203.6
39	143752.77
22	121894.31
34	147055.87
52	172033.57
35	143774.06
43	139366.58
37	81776.84
53	190998.96
27	4470.52
21	135851.3
51	172372.63
58	135875.51
55	128124.7
54	167023.95
42	149807.01
33	54290.62
36	86013.96
24	79886.06
52	141959.11
34	66680.77
40	98640.15
33	142797.5
48	163581.67
25	163221.22
39	12440.44
36	145551.6
41	50908.48
26	30149.21
30	57769.2
41	156381.47
33	178123.86
35	51112.8
38	173783.38
35	174770.14
37	172063.09
33	155294.17
30	40320.3
69	134260.34
28	147090.9
40	132368.47
45	164741.5
47	63051.32
41	199761.29
54	55725.04
46	163145.5
28	57992.49
41	193093.77
36	57531.14
29	77242.19
60	153046.16
49	63405.2
44	106564.88
62	42763.12
34	168753.34
43	19483.35
43	158646.46
58	83172.19
